Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
Mix_1	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_2	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_3	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_4	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_5	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_6	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA
Mix_7	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_8	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_9	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_10	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_11	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_12	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_13	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_14	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_15	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_16	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_17	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_18	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_19	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA
Mix_20	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_21	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_22	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_23	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_24	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_25	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_26	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_27	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_28	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_29	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_30	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_31	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_32	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_33	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_34	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_35	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_36	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_37	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_38	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_39	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_40	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_41	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_42	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_43	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_44	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_45	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_46	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_47	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Mix_48	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
