B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
Mix_1	0	0	0	0	0	0	0	0	0.4108	0.0726	0	0	0	0	0	0	0	0.4775	0.0392	0	0
Mix_2	0.209	0	0	0	0	0	0	0	0.1944	0	0	0	0	0	0	0.1714	0	0.3683	0.057	0	0
Mix_3	0	0	0	0	0	0	0	0	0.1542	0.0703	0	0	0	0	0	0	0	0.7409	0.0347	0	0
Mix_4	0.0342	0	0	0	0	0	0	0	0.0865	0.0484	0	0	0	0	0	0.0818	0	0.6962	0.0529	0	0
Mix_5	0.3962	0	0	0.0099	0	0	0	0	2e-04	0.2114	0	0	0	0	0	0	0	0.3566	0.0257	0	0
Mix_6	0.1225	0	0	0	0	0	0	0	0.4564	0.0986	0	0	0	0	0	0	0	0.3145	0.0079	0	0
Mix_7	0.1182	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0	0.2161	0	0.6278	0.0353	0	0
Mix_8	0.1912	0	0	0	0	0	0	0	0.254	0	0	0	0	0	0	0.5288	0	0.026	0	0	0
Mix_9	0.1647	0	0	0	0	0	0	0	0.1682	0	0	0	0	0	0	0.0227	0	0.5898	0.0546	0	0
Mix_10	0.2444	0	0	0	0	0	0	0	0.2885	0	0	0	0	0	0	0	0	0.4427	0.0244	0	0
Mix_11	0.1347	0	0	0	0	0	0	0	0.0946	0	0	0	0	0	0	0.359	0	0.3672	0.0446	0	0
Mix_12	0	0	0	0	0	0	0	0	0.3055	0.0077	0	0	0	0	0	0	0	0.6395	0.0473	0	0
Mix_13	0.3093	0	0	0	0	0	0	0	0.1087	0	0	0	0	0	0	0	0	0.5538	0.0283	0	0
Mix_14	0	0	0	0	0	0	0	0	0	0.0333	0	0	0	0	0	0.0418	0	0.8565	0.0684	0	0
Mix_15	0.0366	0	0	0	0	0	0	0	0.1104	0	0	0	0	0	0	0.4396	0	0.3928	0.0206	0	0
Mix_16	0.1598	0	0	0	0	0	0	0	0.1888	0	0	0	0	0	0	0.3303	0	0.3211	0	0	0
Mix_17	0.0745	0	0	0	0	0	0	0	0.088	0	0	0	0	0	0	0.3242	0	0.4923	0.021	0	0
Mix_18	0.0328	0	0	0	0	0	0	0	0.138	0	0	0	0	0	0	0.7282	0	0.0991	0.0019	0	0
Mix_19	0	0	0	0	0	0	0	0	0.3465	0.0616	0	0	0	0	0	0	0	0.5762	0.0157	0	0
Mix_20	0.1922	0	0	0	0	0	0	0	0.2782	0	0	0	0	0	0	0.1107	0	0.4123	0.0065	0	0
Mix_21	0.1774	0	0	0	0	0	0	0	0.3482	0	0	0	0	0	0	0.1114	0	0.363	0	0	0
Mix_22	0	0	0	0	0	0	0	0	0.4006	0	0	0	0	0	0	0	0	0.5641	0.0353	0	0
Mix_23	0.3107	0	0	0	0	0	0	0	0.1578	0	0	0	0	0	0	0.2446	0	0.2638	0.0231	0	0
Mix_24	0	0	0	0	0	0	0	0	0.1595	0	0	0	0	0	0	0.6371	0	0.2034	0	0	0
Mix_25	0.3148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1051	0	0.5474	0.0327	0	0
Mix_26	0.1729	0	0	0	0	0	0	0	0.0594	0	0	0	0	0	0	0.4159	0	0.3518	0	0	0
Mix_27	0.244	0	0	0	0	0	0	0	0.2833	0	0	0	0	0	0	0.2483	0	0.2244	0	0	0
Mix_28	0.1077	0	0	0	0	0	0	0	0.3162	0	0	0	0	0	0	0.0785	0	0.4761	0.0216	0	0
Mix_29	0.2326	0	0	0	0	0	0	0	0.0552	0	0	0	0	0	0	0.3918	0	0.3204	0	0	0
Mix_30	0.1098	0	0	0	0	0	0	0	0	0.1034	0	0	0	0	0	0	0	0.745	0.0418	0	0
Mix_31	0.1806	0	0	0	0	0	0	0	0.1725	0	0	0	0	0	0	0.2479	0	0.3874	0.0117	0	0
Mix_32	0.0255	0	0	0	0	0	0	0	0.2087	0	0	0	0	0	0	0.6643	0	0.1015	0	0	0
Mix_33	0	0	0	0	0	0	0	0	0.2135	0	0	0	0	0	0	0.3552	0	0.4312	0	0	0
Mix_34	0.1628	0	0	0	0	0	0	0	0.4081	0.0328	0	0	0	0	0	0	0	0.3844	0.0118	0	0
Mix_35	0.1122	0	0	0	0	0	0	0	0.0995	0.0476	0	0	0	0	0	0.1359	0	0.5456	0.0591	0	0
Mix_36	0.1678	0	0	0	0	0	0	0	0.1444	0	0	0	0	0	0	0.0691	0	0.5852	0.0335	0	0
