naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
mix_26	0	0	0	0	0	0	0	0	0
mix_27	0.000617701475543038	0.000240092795008851	0	0	0.00151999513199768	0.00122174263533297	0	0.00110141326458002	0.00306885894020908
mix_28	0	0	0	0	0.000451930625456395	0	0	0.000630123951310313	0.000891180325843496
mix_29	0.000284281508584548	0	0	0	0.00186450923945229	0.000922663746754554	0	0.000646419332734016	0.0023541293961856
mix_30	0	0	0	0	0.000278356752177501	8.04559942819647e-05	0	0.00115664767517259	0.00179680271449852
mix_31	0	0	0	0	0.000543961038976554	0	0	0.000714184574746589	9.05940563738644e-05
mix_32	0.0012378664342451	0.000601873417145106	0	0	0.00128483199705192	0.000743661214424207	0.000183566978076722	0.00180150275440447	0.00195952016400593
mix_33	0	0	0	0	0	0	0	0.000730148497235366	0
mix_34	0.000339849591292478	0	0	0.000160501094641583	0.0012954002876802	0	0	0	0
mix_35	0	0	0	0	0.000416417480000992	0	0	0.000613200093880547	0.00109702145825952
mix_36	0	0	0	0	0.000986549762598107	0	0	0.000300509238859334	5.90314358140953e-06
mix_37	0	0	0	0	0	0	0	0	0
mix_38	0	0	0	0	0.000603094590073693	0	0	0	0
mix_39	0.00024656401342764	4.22230918153341e-05	0	0	0.000948119831970219	5.32208863448944e-05	0	0.000644821560395203	0.00132449665585517
mix_40	0	0	0	0	0.000569414392226525	0	0	0.000512146734206699	0
mix_41	0	0	0	0	0.000391483020531819	0	0	0	0
mix_42	0.00186221078224392	0.00124719581313071	0	0	0.000930914808686514	0	0	0.00170952920367511	0.000390679723519092
mix_43	0.000489331011890764	0.000494700071552456	0	0	0.000781189681708522	0	0	0	0
mix_44	0.00200773030676243	0.00135052698422316	0	0	0.00194019215557898	0.00111116353891354	0	0.00120340838575583	0.00176315794274917
mix_45	0.000324863560468254	0.000125024183229872	0	0	0.00155062423744841	0	0	3.80682735587072e-05	0.000314727464489495
mix_46	0	0	0.000109867353186929	0.00147373822096071	0.000255033347553278	0	0	0	0
mix_47	0	0	0	0	0	0	-0.000598055293444688	0	0
mix_48	0.00177202534189342	0.0012011593424856	0	0	0.00121783896257377	0	0	0.00130869548265139	0
mix_49	0.000436432811891526	0	0.00690233734467044	0.00807958501561501	0.00178857226010669	0.000389569887849592	0.00617104029432149	0.000690896154035435	0.00116986054602632
mix_50	0	0	0	0	0.000853417804895241	0	0	0.000658826712581921	0.00152201971178498
mix_51	0	0	0	0	3.30342409404363e-05	0	0	0	0
mix_52	0	0	0	0	0.000672222129928656	0	0	0	0
mix_53	0.00369868131343487	0.00283019791774916	0	0.00249193236874322	0.00257600471154783	0	0	4.02927450284019e-05	0
mix_54	0	0	0	0	0.000329128945078932	0	0	0.000661242737401257	0
mix_55	0	0	0	0	0	0	0	0.000171911728138663	0
mix_56	0	0	0	0	0	0	0	0.00117688537794149	0.00120444146490038
mix_57	0.000330208259294235	8.47400375880773e-05	0	0	0.000967707495922261	0.000608969894279602	0	0.00110966817373029	0.00262968232612731
mix_58	0	0	0	0	0	0	0	0.00012342364222527	0.000156722197253107
mix_59	0.0015925948797544	0.00153276043235056	0	0.00226365863341729	0.00210327446908013	0	0	0	0
mix_60	0	0	0	0	0	0	0	0.000680600426974249	0
mix_61	0	0	0	0	0.000769303150465224	0	0	0.000122011187193057	0
mix_62	0	0	0	0	7.53719954200368e-05	0	0	0	0
mix_63	0	0	0	0	0	0	0	0.000389013826829472	0.000320304529981677
mix_64	0.00172626819696998	0.00136866261428639	0	0	0.000734649856422407	0	0	0	0
mix_65	0	0	0	0	0.000856286556738107	0	0	0	0
mix_66	0.00269070508694963	0.00206468343845965	0	0.00359170157337937	0.00309965469491182	0	0	0	0
mix_67	0.00103687165086947	0.00076358942095067	0	0	0.00168822618374318	0.000652609452911506	0	0.000381896969297373	0.00159967439850656
mix_68	0	0	0	0	0.000378715518437463	0	0	0	0
mix_69	0.00156385038616183	0.00127078486190991	0	0	0.0009900350054199	0	0	0.000708923738210492	8.47036793811615e-05
mix_70	0	0	0	0	0	0	0	0	0
mix_71	0	0	0	0	0.000483740902500931	0	0	0	0
mix_72	0	0	0	0	0.000315537511001326	0	0	0	0
mix_73	0	0	0	0	0	0	-0.000701013997210129	0	0
mix_74	2.87544686941065e-05	0	0	0	0.000461367127659211	0.0010153227421581	0	0.00177436988171122	0.00277714473814486
mix_75	0.000786993496227768	0.000679379795893128	0	0	0.00056616596292616	0	0	0.000634372667207104	0
mix_76	0	0	0	0	0.000964137118181261	0	0	0	0
mix_77	0.000782425166308775	0.000687958281951868	0	0	0.000989938499665681	0	0	0.000940606391113805	0.000870534617675259
mix_78	0	0	0	0	0	0	0	0	0
mix_79	0.00232940698356782	0.00228879628585577	0	0.00125653021198357	0.000895123981763584	0	0	0	0
mix_80	0.00347585643837711	0.00299840235400331	0.00217656596003344	0.00575219384808073	0.00219597688845419	0	0.00203385156784202	0.000629427538092683	0
mix_81	0.00280771983360354	0.00212653354642777	0.00916009429410141	0.0103793842279527	0.00238112867690225	0	0.0045705286346344	0	0
mix_82	0	0	0	0	0	0	0	0	0
mix_83	0	0	-0.00112342445743126	0	0	0	-0.0013156052280398	0	0
mix_84	0	0	0	0	0.000418663556671767	0	0	0	0
mix_85	0	0	0	0	0.000899793906123996	0	0	0	0
mix_86	0	0	0	0	0.00025277839604899	0	0	0.000235456625613442	0
mix_87	9.11575204742863e-05	0	0	0	0.000779473956486296	0.00178321048310352	0	0.00202884605846077	0.00461173111936047
mix_88	0	0	0	0	0.000739765920379703	0.000412447126730724	0	0.00114167698325623	0.00157586111696316
mix_89	0.00443185488216293	0.00354414747234434	0.00300129411439018	0.00443914196178534	0.00161706081117565	0	0	0	0
mix_90	0	0	0	0	0.000819311222306132	0.00108923820477458	0	0.00153482693190406	0.00374166177247796
mix_91	0	0	0	0	0.00027143443061628	0	0	0.000458820177631807	0.00104472104630914
mix_92	0.000112648695823779	0	0	0	0.000499964468580793	0	0	0.000809525577369266	0.000245553824679486
mix_93	0	0	0	0	0	0	-0.00157258076619819	0	0
mix_94	0	0	0	0	0.000414387771626487	0.000156553515902349	0	0.00128878130570745	0.00225980584787515
mix_95	0	0	0	0	0	0	0	0.000911529599871806	0.000399653868115766
mix_96	0.00112252981858852	0.000595787856063865	0	0	0.00155766370625716	0	0	0.000554116410885958	0
mix_97	0.000182741016270141	0	0	0	0.00107029075413687	7.14820145102739e-05	0	0.0013119823044523	0.0017564515383026
mix_98	0	0	0	0	0.000167230663583407	0	0	0.000886130207524261	0
mix_99	0.00203758297796491	0.0018978247721606	0	0	0.00125993070627371	0	0	0	0
mix_100	0	0	0	0	0	0	0	5.30071970372796e-05	0
