Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
Cibersort	10XImmune.tsv	A	B Cells	0.0	0.194	0.194	0.037636
Cibersort	10XImmune.tsv	A	Monocytes	0.0	0.194	0.194	0.037636
Cibersort	10XImmune.tsv	A	NK Cells	0.269805848946	0.194	0.075805848946	0.00574652673442
Cibersort	10XImmune.tsv	A	Neutrophils	0.0	0.03	0.03	0.0009
Cibersort	10XImmune.tsv	A	CD4 T Cells	0.614014950072	0.194	0.420014950072	0.176412558284
Cibersort	10XImmune.tsv	A	CD8 T Cell	0.116179200982	0.194	0.077820799018	0.0060560767598
Cibersort	10XImmune.tsv	B	B Cells	0.0	0.194	0.194	0.037636
Cibersort	10XImmune.tsv	B	Monocytes	0.0	0.194	0.194	0.037636
Cibersort	10XImmune.tsv	B	NK Cells	0.295309131517	0.194	0.101309131517	0.0102635401287
Cibersort	10XImmune.tsv	B	Neutrophils	0.0	0.03	0.03	0.0009
Cibersort	10XImmune.tsv	B	CD4 T Cells	0.570619788738	0.194	0.376619788738	0.141842465269
Cibersort	10XImmune.tsv	B	CD8 T Cell	0.134071079745	0.194	0.059928920255	0.00359147548293
Cibersort	10XImmune.tsv	C	B Cells	0.0	0.005	0.005	2.5e-05
Cibersort	10XImmune.tsv	C	Monocytes	0.0	0.01	0.01	0.0001
Cibersort	10XImmune.tsv	C	NK Cells	0.211681976456	0.051	0.160681976456	0.0258186975578
Cibersort	10XImmune.tsv	C	Neutrophils	0.0	0.004	0.004	1.6e-05
Cibersort	10XImmune.tsv	C	CD4 T Cells	0.788318023544	0.828	0.039681976456	0.00157465925545
Cibersort	10XImmune.tsv	C	CD8 T Cell	0.0	0.102	0.102	0.010404
Cibersort	10XImmune.tsv	D	B Cells	0.0	0.005	0.005	2.5e-05
Cibersort	10XImmune.tsv	D	Monocytes	0.0	0.01	0.01	0.0001
Cibersort	10XImmune.tsv	D	NK Cells	0.199288166112	0.051	0.148288166112	0.0219893802089
Cibersort	10XImmune.tsv	D	Neutrophils	0.0	0.004	0.004	1.6e-05
Cibersort	10XImmune.tsv	D	CD4 T Cells	0.800711833888	0.828	0.027288166112	0.000744644009756
Cibersort	10XImmune.tsv	D	CD8 T Cell	0.0	0.102	0.102	0.010404
Cibersort	10XImmune.tsv	E	B Cells	0.0	0.01	0.01	0.0001
Cibersort	10XImmune.tsv	E	Monocytes	0.0	0.026	0.026	0.000676
Cibersort	10XImmune.tsv	E	NK Cells	0.259581099117	0.104	0.155581099117	0.0242054784025
Cibersort	10XImmune.tsv	E	Neutrophils	0.0	0.008	0.008	6.4e-05
Cibersort	10XImmune.tsv	E	CD4 T Cells	0.661392239641	0.005	0.656392239641	0.430850772261
Cibersort	10XImmune.tsv	E	CD8 T Cell	0.0790266612416	0.846	0.766973338758	0.588248102366
Cibersort	10XImmune.tsv	F	B Cells	0.0	0.027	0.027	0.000729
Cibersort	10XImmune.tsv	F	Monocytes	0.0	0.055	0.055	0.003025
Cibersort	10XImmune.tsv	F	NK Cells	0.432211351786	0.885	0.452788648214	0.205017559951
Cibersort	10XImmune.tsv	F	Neutrophils	0.0	0.017	0.017	0.000289
Cibersort	10XImmune.tsv	F	CD4 T Cells	0.346339683657	0.011	0.335339683657	0.112452703435
Cibersort	10XImmune.tsv	F	CD8 T Cell	0.221448964557	0.005	0.216448964557	0.0468501542578
Cibersort	10XImmune.tsv	G	B Cells	0.0	0.159	0.159	0.025281
Cibersort	10XImmune.tsv	G	Monocytes	0.0	0.319	0.319	0.101761
Cibersort	10XImmune.tsv	G	NK Cells	0.25625563197	0.016	0.24025563197	0.0577227686933
Cibersort	10XImmune.tsv	G	Neutrophils	0.0	0.395	0.395	0.156025
Cibersort	10XImmune.tsv	G	CD4 T Cells	0.571946462599	0.08	0.491946462599	0.242011322064
Cibersort	10XImmune.tsv	G	CD8 T Cell	0.171797905431	0.032	0.139797905431	0.0195434543629
Cibersort	10XImmune.tsv	H	B Cells	0.0	0.1	0.1	0.01
Cibersort	10XImmune.tsv	H	Monocytes	0.0	0.813	0.813	0.660969
Cibersort	10XImmune.tsv	H	NK Cells	0.269742838383	0.01	0.259742838383	0.0674663420913
Cibersort	10XImmune.tsv	H	Neutrophils	0.0	0.001	0.001	1e-06
Cibersort	10XImmune.tsv	H	CD4 T Cells	0.436123086484	0.05	0.386123086484	0.149091037916
Cibersort	10XImmune.tsv	H	CD8 T Cell	0.294134075133	0.025	0.269134075133	0.0724331503977
Cibersort	10XImmune.tsv	I	B Cells	0.0	0.1	0.1	0.01
Cibersort	10XImmune.tsv	I	Monocytes	0.0	0.813	0.813	0.660969
Cibersort	10XImmune.tsv	I	NK Cells	0.284497146467	0.01	0.274497146467	0.0753486834185
Cibersort	10XImmune.tsv	I	Neutrophils	0.0	0.001	0.001	1e-06
Cibersort	10XImmune.tsv	I	CD4 T Cells	0.439610977822	0.05	0.389610977822	0.151796714039
Cibersort	10XImmune.tsv	I	CD8 T Cell	0.275891875711	0.025	0.250891875711	0.0629467332978
Cibersort	10XImmune.tsv	J	B Cells	0.0	0	0.0	0.0
Cibersort	10XImmune.tsv	J	Monocytes	0.0	0	0.0	0.0
Cibersort	10XImmune.tsv	J	NK Cells	0.175474876833	0	0.175474876833	0.0307914323996
Cibersort	10XImmune.tsv	J	Neutrophils	0.0	0	0.0	0.0
Cibersort	10XImmune.tsv	J	CD4 T Cells	0.824525123167	1	0.175474876833	0.0307914323996
